accion,modelo,training_time,train_emissions,inference_time,inference_emissions,num_particiones
Solaria,Chronos2,0.0,0.0,38.164061307907104,0.0014174707405321,5
Solaria,DeepAR,1920.1021246910095,0.0067174328676703,135.04836583137512,0.0017065364865702,5
Solaria,HistGradientBoostingRegressor,442.0748929977417,0.0015119474575855,1.6791040897369385,0.0008841857963836,5
Solaria,KNeighborsRegressor,71.39493489265442,0.0005661588946425523,1.8172228336334229,0.0008918499704548999,5
Solaria,Lasso,81.54796600341797,0.0006127665323154673,0.2224330902099608,0.0008798749833922,5
Solaria,LinearRegression,56.84198522567749,0.0004127166466383162,0.215872526168823,0.0008854447104739,5
Solaria,PatchTST,1277.3172454833984,0.004236061613822,158.64799046516418,0.0017830127625585,5
Solaria,RandomForestRegressor,1132.607308626175,0.0030545769519645,3.297677516937256,0.0008814643694468,5
Solaria,Ridge,66.22420907020569,0.000503067449410083,0.2164881229400633,0.0008812582276149,5
Solaria,TemporalFusionTransformer,3251.372902393341,0.0109137088362484,201.7126817703247,0.0019267690195149,5
