accion,modelo,training_time,train_emissions,inference_time,inference_emissions,num_particiones
Sabadell,Chronos2,0.0,0.0,37.92350888252258,0.0014177113564476,5
Sabadell,DeepAR,1875.0739252567291,0.0065478048445902996,102.2571051120758,0.0015929335268422,5
Sabadell,HistGradientBoostingRegressor,575.7054142951965,0.00187515395775,1.7288506031036377,0.0008859748981584,5
Sabadell,KNeighborsRegressor,65.23944449424744,0.00047244911970478824,1.5181648731231687,0.0008927460926012,5
Sabadell,Lasso,81.03350138664246,0.0005646357028252,0.22376227378845182,0.0008782651055644,5
Sabadell,LinearRegression,56.67334961891174,0.0004228093406998033,0.2133715152740476,0.0008777445973929,5
Sabadell,PatchTST,1291.4778633117676,0.0042768242272459,187.01303267478943,0.0018786705514570001,5
Sabadell,RandomForestRegressor,1205.821402311325,0.0032314618492064,3.3443870544433594,0.0008796358776004,5
Sabadell,Ridge,63.105024099349976,0.0004783558041518139,0.21718788146972628,0.0008877994394985999,5
Sabadell,TemporalFusionTransformer,3026.8430500030518,0.0101549199272853,269.5979371070862,0.0021529384337375,5
