Modelo,MAE,RMSE,MAPE,SMAPE,WAPE,CAMBIO,SUM PNL,PROFIT FACTOR,SHARPE,ES_RENTABLE,R2,CM_TN,CM_FP,CM_FN,CM_TP,PATRIMONIO_RATIO_ESTRATEGIA,PATRIMONIO_RATIO_HOLD,DIFF_ESTRATEGIA,DIFF_HOLD,DIFF_STRATEGY - DIFF_HOLD,PATRIMONIO_RATIO_ESTRATEGIA2,PATRIMONIO_RATIO_HOLD2,DIFF_ESTRATEGIA2,DIFF_HOLD2,DIFF_STRATEGY - DIFF_HOLD 2
pred_TemporalFusionTransformer,0.2280368090739556,0.3072170360488846,1.4786434473727799,1.4637708689701048,1.4699138855067087,0.5242718446601942,-6.387848514080037,0.3648841187604804,-5.136132583777005,False,0.6791514140206782,11,29,19,43,1.038535362326147,1.0980560611263233,56.41387545892326,143.54925155639648,-87.13537609747323,1.0385353623261473,1.0980560611263235,385.35362326147333,980.560611263234,-595.2069880017607
pred_PatchTST,0.5452447042503626,0.5832883122087515,3.5218208877297736,3.4519146682494193,3.514620139754196,0.6019417475728155,-5.779114467144012,0.4701029589938324,-3.7129068342179936,False,-0.15658109264371656,0,40,0,62,1.0980560611263233,1.0980560611263233,143.54925155639648,143.54925155639648,0.0,1.098056061126324,1.0980560611263235,980.5606112632395,980.560611263234,5.4569682106375694e-12
pred_DeepAR,0.2529375214516757,0.32991353160932946,1.6395069122489347,1.6459585566866097,1.6304226342111734,0.47572815533980584,-5.730190088748923,0.4484401666511515,-4.144769195205975,False,0.6299931217873604,22,18,35,27,1.1057945324292695,1.0980560611263233,154.87799300255233,143.54925155639648,11.328741446155846,1.1057945324292693,1.0980560611263235,1057.9453242926938,980.560611263234,77.38471302945982
pred_Chronos2,0.14431147527436816,0.2039190739046558,0.9426511181815959,0.9405324197162812,0.9302245642060203,0.47572815533980584,-1.1119288387298512,0.580755533499507,-2.713964109190195,False,0.8586404219581515,16,24,29,33,1.0042863524593595,1.0980560611263233,6.275009217995148,143.54925155639648,-137.27424233840134,1.0042863524593595,1.0980560611263235,42.863524593594775,980.560611263234,-937.6970866696392
pred_KNeighborsRegressor,1.3793954054514568,1.4705949611199356,8.785854445371761,9.24140451507333,8.891513910895302,0.4077669902912621,-8.08105936050415,0.37464634775946887,-5.22760562294541,False,-6.351833909058625,39,1,59,3,1.0258019645233478,1.0980560611263233,37.77280724380398,143.54925155639648,-105.7764443125925,1.0258019645233478,1.0980560611263235,258.0196452334785,980.560611263234,-722.5409660297555
pred_HistGradientBoostingRegressor,1.6952970861733274,1.787578894257496,10.810792651381785,11.494894454609113,10.9278003719876,0.39805825242718446,-8.232988087654114,0.3642871542303076,-5.39981222851429,False,-9.862754801826451,40,0,61,1,1.0272566361137425,1.0980560611263233,39.90237491828452,143.54925155639648,-103.64687663811196,1.0272566361137423,1.0980560611263235,272.56636113742206,980.560611263234,-707.994250125812
pred_RandomForestRegressor,1.8046826617143237,1.8882541329379385,11.52070999334334,12.288678449292641,11.632894330348101,0.3883495145631068,-8.650099498271942,0.352920504877257,-5.559362088996288,False,-11.120776069921627,40,0,62,0,1.0,1.0980560611263233,0.0,143.54925155639648,-143.54925155639648,1.0,1.0980560611263235,0.0,980.560611263234,-980.560611263234
pred_LinearRegression,0.4416569560393418,0.5244386144469902,2.8243263499567974,2.861747416268858,2.8468986868795834,0.4854368932038835,-3.285562455654139,0.6491828138691639,-2.2920123929416265,False,0.06502744571475683,29,11,41,21,1.1539876156506428,1.0980560611263233,225.43029693112703,143.54925155639648,81.88104537473055,1.1539876156506421,1.0980560611263235,1539.8761565064215,980.560611263234,559.3155452431874
pred_Ridge,0.4341952791858892,0.4958721747421853,2.782148353648981,2.8264940658683697,2.7988010904406817,0.4563106796116505,-5.770783477306362,0.48099733897880637,-3.886297125231359,False,0.16411021486858068,34,6,49,13,1.0992819578643551,1.0980560611263233,145.34390409708135,143.54925155639648,1.794652540684865,1.0992819578643553,1.0980560611263235,992.8195786435535,980.560611263234,12.258967380319518
pred_Lasso,0.2206784596668199,0.25575921177902755,1.4240117639419252,1.432836190889267,1.4224823326276685,0.39805825242718446,-7.794990087985992,0.3640517968055642,-5.329923395666568,False,0.7776320924078762,40,0,61,1,1.0272566361137425,1.0980560611263233,39.90237491828452,143.54925155639648,-103.64687663811196,1.0272566361137423,1.0980560611263235,272.56636113742206,980.560611263234,-707.994250125812
