accion,modelo,training_time,train_emissions,inference_time,inference_emissions,num_particiones
Merlin,Chronos2,0.0,0.0,38.005261182785034,0.0014161074067683,5
Merlin,DeepAR,1929.9907591342926,0.0067899565939254,135.5496861934662,0.0017124232792954,5
Merlin,HistGradientBoostingRegressor,566.4798638820648,0.0018405892186199,1.7923779487609863,0.0008873261935537,5
Merlin,KNeighborsRegressor,70.05363869667053,0.0005662814666318303,1.7848565578460691,0.0008937146205095,5
Merlin,Lasso,80.4163966178894,0.0005542044788267393,0.2267029285430906,0.0008816324053119,5
Merlin,LinearRegression,55.32858109474182,0.0004067198865401202,0.2164490222930906,0.0008764459294349,5
Merlin,PatchTST,1283.055183172226,0.0042440876047322995,126.25654530525208,0.0016659048609132,5
Merlin,RandomForestRegressor,1351.0991280078888,0.0035715621721855,3.383998155593872,0.0008840064917797,5
Merlin,Ridge,66.72739338874817,0.0005125314854334531,0.2190668582916257,0.0008893079451427,5
Merlin,TemporalFusionTransformer,3375.890634059906,0.0113664242602411,150.56946063041687,0.0017497756878123,5
