Modelo,MAE,RMSE,MAPE,SMAPE,WAPE,CAMBIO,SUM PNL,PROFIT FACTOR,SHARPE,ES_RENTABLE,R2,CM_TN,CM_FP,CM_FN,CM_TP,PATRIMONIO_RATIO_ESTRATEGIA,PATRIMONIO_RATIO_HOLD,DIFF_ESTRATEGIA,DIFF_HOLD,DIFF_STRATEGY - DIFF_HOLD,PATRIMONIO_RATIO_ESTRATEGIA2,PATRIMONIO_RATIO_HOLD2,DIFF_ESTRATEGIA2,DIFF_HOLD2,DIFF_STRATEGY - DIFF_HOLD 2
pred_TemporalFusionTransformer,0.07905597332662868,0.09843554716256511,3.137033780330798,3.2095934923908995,3.2074747322810944,0.48148148148148145,-1.5384345951080323,0.47482319449983024,-4.170699503732323,False,0.7726018618577134,49,0,55,3,1.0845153452885112,1.3368613294730605,18.144183870337912,72.31910228729248,-54.17491841695457,1.084515345288511,1.3368613294730605,845.1534528851098,3368.613294730605,-2523.4598418454952
pred_PatchTST,0.1438582294985081,0.15450880580458198,5.761682522253815,5.956050926119172,5.836644806594738,0.4537037037037037,-1.8651781066656112,0.42385423494515767,-4.7114032206331755,False,0.43974020647055,49,0,58,0,1.0000000000000004,1.3368613294730605,8.526512829121202e-14,72.31910228729248,-72.3191022872924,1.0,1.3368613294730605,0.0,3368.613294730605,-3368.613294730605
pred_DeepAR,0.16911185599927858,0.19058206676335776,6.68760909262685,6.974432550561721,6.861239982534491,0.4722222222222222,-1.6018645063638688,0.47289623484938076,-4.1238479941499895,False,0.1475929170060969,49,0,56,2,1.0375556532476105,1.3368613294730605,8.06263851338636,72.31910228729248,-64.25646377390612,1.037555653247611,1.3368613294730605,375.55653247610826,3368.613294730605,-2993.056762254497
pred_Chronos2,0.03940104453188526,0.05098213454705335,1.6183715768474605,1.6254643402143418,1.5985870446418988,0.5740740740740741,-0.25414922118186994,0.8364054414890406,-1.0106064987134658,False,0.9390015197789048,27,22,23,35,1.4361409371421128,1.3368613294730605,93.63295304389777,72.31910228729248,21.31385075660529,1.436140937142113,1.3368613294730605,4361.40937142113,3368.613294730605,992.7960766905253
pred_KNeighborsRegressor,0.25792502911291415,0.3108097244642288,10.006190890161609,10.706112992188773,10.464585772469132,0.5185185185185185,-1.1696352943181982,0.5901631417901821,-2.92980947558401,False,-1.2671078556237472,44,5,46,12,1.1682268171508499,1.3368613294730605,36.11578810791016,72.31910228729248,-36.20331417938232,1.16822681715085,1.3368613294730605,1682.2681715085018,3368.613294730605,-1686.3451232221032
pred_HistGradientBoostingRegressor,0.18422849563512506,0.228278072303387,7.143771815060649,7.477162277698855,7.474555303676008,0.5,-1.2073343741893752,0.5777050490626304,-3.063987058708772,False,-0.2229575374979449,44,5,48,10,1.1530675606943717,1.3368613294730605,32.8613218858886,72.31910228729248,-39.45778040140388,1.1530675606943719,1.3368613294730605,1530.6756069437197,3368.613294730605,-1837.9376877868854
pred_RandomForestRegressor,0.20186650768974462,0.2320302466512813,8.395240184756766,8.147981362180195,8.190168249950439,0.5,-1.272130246639252,0.5600018701215874,-3.235417327459706,False,-0.26349110404013176,12,37,16,42,1.1044987948839422,1.3368613294730605,22.434332394080798,72.31910228729248,-49.88476989321168,1.1044987948839415,1.3368613294730605,1044.9879488394163,3368.613294730605,-2323.6253458911888
pred_LinearRegression,0.2168182924716304,0.26782925780629985,8.658729452126943,9.085117728286312,8.796795047045984,0.5092592592592593,-1.1779769688844686,0.5835998743326907,-3.007211486347219,False,-0.6834453437432249,36,13,39,19,1.1721518217823546,1.3368613294730605,36.958428050784846,72.31910228729248,-35.360674236507634,1.1721518217823559,1.3368613294730605,1721.518217823559,3368.613294730605,-1647.095076907046
pred_Ridge,0.1011098751955837,0.12230740835258654,4.218144803271291,4.159831754233139,4.102250041676385,0.5370370370370371,-0.6779140717983229,0.7256351416548313,-1.8091733635577294,False,0.648934208892583,21,28,21,37,1.2279078457955277,1.3368613294730605,48.92841466233466,72.31910228729248,-23.39068762495782,1.227907845795528,1.3368613294730605,2279.0784579552783,3368.613294730605,-1089.5348367753268
pred_Lasso,0.040092288103238234,0.050510221012606576,1.644245083249379,1.6448508163554323,1.6266323168164127,0.5648148148148148,-0.024085882186890117,0.9860093990161467,-0.07996624727444543,False,0.9401255519733408,17,32,14,44,1.4598647000435752,1.3368613294730605,98.72609103808105,72.31910228729248,26.40698875078857,1.459864700043575,1.3368613294730605,4598.647000435749,3368.613294730605,1230.0337057051438
