accion,modelo,training_time,train_emissions,inference_time,inference_emissions,num_particiones
Santander,Chronos2,0.0,0.0,41.56727480888367,0.0014274619493614,5
Santander,DeepAR,1939.3586785793304,0.0067712284463338004,144.0135362148285,0.0017315582234255001,5
Santander,HistGradientBoostingRegressor,560.267678976059,0.0018222717580518,1.79079794883728,0.0008787649766673,5
Santander,KNeighborsRegressor,66.63507056236267,0.0004914179806869718,1.6590654850006101,0.000892316208907,5
Santander,Lasso,86.649493932724,0.0006017515147954,0.2238633632659909,0.000869666143425,5
Santander,LinearRegression,60.916595220565796,0.00045179066048380695,0.2160940170288084,0.0008773357613118999,5
Santander,PatchTST,1284.600839138031,0.0042304726313788,158.4814636707306,0.0017908885303118999,5
Santander,RandomForestRegressor,1024.7664918899536,0.0028240789572404,3.337958812713623,0.0008827878948448,5
Santander,Ridge,65.46153831481934,0.0005101640194283821,0.2161014080047604,0.0008717880125577999,5
Santander,TemporalFusionTransformer,3212.865236520767,0.0107435620245256,219.78351497650146,0.0019910032451814,5
