accion,modelo,training_time,train_emissions,inference_time,inference_emissions,num_particiones
Fluidra,Chronos2,0.0,0.0,42.845622062683105,0.0014295242376517001,5
Fluidra,DeepAR,1922.498907327652,0.0066595169872247,118.54981875419617,0.0016499692540416,5
Fluidra,HistGradientBoostingRegressor,747.4274356365204,0.0023081262672144,1.8518812656402586,0.0008891762986287001,5
Fluidra,KNeighborsRegressor,67.04402899742126,0.0005053547794091807,1.6916067600250244,0.0008960448826654,5
Fluidra,Lasso,77.49548435211182,0.0005308569747259034,0.2258319854736325,0.0008806262715467,5
Fluidra,LinearRegression,57.62256717681885,0.0004129350377492766,0.2188382148742674,0.0008754227521348,5
Fluidra,PatchTST,1328.5543155670166,0.0043846592517964,155.78500747680664,0.0017725426604648,5
Fluidra,RandomForestRegressor,1137.3088328838348,0.0030712671675044998,3.359179973602295,0.0008843337219317,5
Fluidra,Ridge,66.32441210746765,0.000473482626129174,0.2214729785919187,0.0008814975874369,5
Fluidra,TemporalFusionTransformer,3218.7035880088806,0.0107707387034179,145.82348442077637,0.001738186922757,5
