accion,modelo,training_time,train_emissions,inference_time,inference_emissions,num_particiones
BBVA,Chronos2,0.0,0.0,39.943259954452515,0.001426338127175,5
BBVA,DeepAR,1936.0003681182861,0.0067242217365983,143.80611443519592,0.0017421120614383,5
BBVA,HistGradientBoostingRegressor,747.5079154968262,0.0023289549992474,1.669490575790405,0.0008819462856938,5
BBVA,KNeighborsRegressor,69.16935348510742,0.0005312487372137148,1.6953282356262207,0.0008978916979097,5
BBVA,Lasso,82.34763836860657,0.0005660857967122817,0.22983574867248519,0.0008852965141841001,5
BBVA,LinearRegression,54.93624186515808,0.00040583901246361246,0.22093963623046858,0.0008829952585089,5
BBVA,PatchTST,1298.5068204402924,0.0042989649370538,139.54923796653748,0.0017139281548407001,5
BBVA,RandomForestRegressor,1179.798525094986,0.0032383770030516,3.3982856273651123,0.0008863485366414001,5
BBVA,Ridge,64.49719762802124,0.000511440324332497,0.2242143154144285,0.0008821314644139,5
BBVA,TemporalFusionTransformer,3215.9195199012756,0.0107871880111487,202.46080780029297,0.0019339310451237,5
