accion,modelo,training_time,train_emissions,inference_time,inference_emissions,num_particiones
Puig,Chronos2,0.0,0.0,4.948081731796265,0.00018194078134204308,5
Puig,DeepAR,1902.2407488822937,0.0066308210165162,8.979748010635376,0.00019118542313907005,5
Puig,HistGradientBoostingRegressor,110.88015937805176,0.0007806983330724999,0.2140929698944089,0.00011323323654807798,5
Puig,KNeighborsRegressor,63.21868848800659,0.0005759357042366565,0.1026868820190426,0.00011562809326011083,5
Puig,Lasso,43.08538770675659,0.0004696624939455487,0.0287127494812009,0.00011278567585426429,5
Puig,LinearRegression,21.362521171569824,0.0002523658997956604,0.027347087860107,0.00011434747014171048,5
Puig,PatchTST,1232.6166553497314,0.0040801921164451,12.65662932395935,0.00020264137190602248,5
Puig,RandomForestRegressor,78.85994577407837,0.0006484672895893,0.4331057071685789,0.00011460460435973374,5
Puig,Ridge,30.318824291229248,0.000353469266402234,0.028232097625732103,0.00011462875702660723,5
Puig,TemporalFusionTransformer,2747.9152348041534,0.00920236771725,18.544984102249146,0.00022289869731262755,5
