accion,modelo,training_time,train_emissions,inference_time,inference_emissions,num_particiones
ACS,Chronos2,0.0,0.0,39.10296940803528,0.0014212441660113,5
ACS,DeepAR,1930.9645762443542,0.006774327410083899,131.3066132068634,0.0016912521032939,5
ACS,HistGradientBoostingRegressor,734.8122832775116,0.0022363136941043003,1.6571106910705564,0.0008924179781736,5
ACS,KNeighborsRegressor,66.54878950119019,0.0005106904339195566,1.8750059604644775,0.0008973380531796,5
ACS,Lasso,86.4385347366333,0.000624810686318,0.2354130744934079,0.0008778333008152001,5
ACS,LinearRegression,57.233505725860596,0.00041547832979109894,0.2269399166107175,0.0008750830740714,5
ACS,PatchTST,1389.0576264858246,0.0046111531550277,153.929363489151,0.001763993517328,5
ACS,RandomForestRegressor,893.2360718250275,0.0025081781696323,3.3885223865509033,0.000884574445642,5
ACS,Ridge,66.07090020179749,0.0005030112709827923,0.2299973964691159,0.0008770064946525,5
ACS,TemporalFusionTransformer,3242.350075483322,0.0108841388504345,196.25672912597656,0.001904590333622,5
