Modelo,MAE,RMSE,MAPE,SMAPE,WAPE,CAMBIO,SUM PNL,PROFIT FACTOR,SHARPE,ES_RENTABLE,R2,CM_TN,CM_FP,CM_FN,CM_TP,PATRIMONIO_RATIO_ESTRATEGIA,PATRIMONIO_RATIO_HOLD,DIFF_ESTRATEGIA,DIFF_HOLD,DIFF_STRATEGY - DIFF_HOLD,PATRIMONIO_RATIO_ESTRATEGIA2,PATRIMONIO_RATIO_HOLD2,DIFF_ESTRATEGIA2,DIFF_HOLD2,DIFF_STRATEGY - DIFF_HOLD 2
pred_TemporalFusionTransformer,0.15434244720871235,0.19922868310151487,1.2418152739406698,1.2401694093329676,1.2318611513172673,0.5272727272727272,-2.7470842504501327,0.5796061202237782,-3.077907403374461,False,0.8835415043793233,39,16,35,19,1.0407518818792965,0.9254095214487931,53.68411097499461,-98.26107025146484,151.94518122645945,1.0407518818792962,0.9254095214487932,407.51881879296343,-745.904785512068,1153.4236043050314
pred_PatchTST,0.10947320503089665,0.14570401485585646,0.8764648940896819,0.8751590509514906,0.8737440077348938,0.5363636363636364,-0.9080641374588101,0.6845033143627228,-2.3334904787081037,False,0.9377111253277371,39,16,34,20,1.0780718432728935,0.9254095214487931,102.8472135519637,-98.26107025146484,201.10828380342855,1.0780718432728942,0.9254095214487932,780.7184327289415,-745.904785512068,1526.6232182410095
pred_DeepAR,0.12382319699766221,0.16559365481310562,0.9986031378544409,0.9938399864329237,0.9882763217241171,0.5636363636363636,-2.643393251895903,0.5490834954204896,-3.1902374339020163,False,0.9195446681966385,26,29,18,36,1.0114534146538536,0.9254095214487931,15.088048820451831,-98.26107025146484,113.34911907191668,1.0114534146538523,0.9254095214487932,114.53414653852269,-745.904785512068,860.4389320505907
pred_Chronos2,0.10856052754897551,0.14559690292980854,0.8734106721098792,0.8711234668055333,0.8664596089580596,0.5363636363636364,-0.3568352231979387,0.8460965516279112,-1.0054060360867383,False,0.9378026729626026,20,35,15,39,0.9753143958625456,0.9254095214487931,-32.519350049283275,-98.26107025146484,65.74172020218157,0.9753143958625451,0.9254095214487932,-246.85604137454902,-745.904785512068,499.04874413751895
pred_KNeighborsRegressor,0.9251479927552934,1.0868441771577924,7.610700670812663,7.225098941777018,7.383930293351362,0.4818181818181818,-6.207294473648073,0.3674258839793235,-5.35835105568085,False,-2.465788154504581,2,53,3,51,0.9290956096775752,0.9254095214487931,-93.4052363509918,-98.26107025146484,4.855833900473044,0.9290956096775762,0.9254095214487932,-709.0439032242375,-745.904785512068,36.860882287830464
pred_HistGradientBoostingRegressor,0.18397703527086778,0.23744816399589394,1.5070302520736838,1.489588132421752,1.468385182322777,0.5,-3.634517651081078,0.4621302278333514,-4.5654902988679025,False,0.8345735009224116,11,44,10,44,0.9897572441086345,0.9254095214487931,-13.49319880712551,-98.26107025146484,84.76787144433933,0.9897572441086356,0.9254095214487932,-102.42755891364322,-745.904785512068,643.4772265984247
pred_RandomForestRegressor,0.15097019758885682,0.1966072488840022,1.225486642504219,1.2153555277275363,1.2049460454965921,0.509090909090909,-3.4175789666175755,0.47922940797460556,-3.995558511038733,False,0.8865860439692781,19,36,17,37,0.9875662925222821,0.9254095214487931,-16.379428416127666,-98.26107025146484,81.88164183533718,0.9875662925222821,0.9254095214487932,-124.33707477717871,-745.904785512068,621.5677107348893
pred_LinearRegression,0.8381533093628469,1.043332484894906,6.794407272601771,7.064878504678471,6.689595243075893,0.5636363636363636,-5.7482480969429055,0.37186204234126274,-5.104730583975886,False,-2.1938381666871254,39,16,31,23,0.9611760982811957,0.9254095214487931,-51.144304317721435,-98.26107025146484,47.11676593374341,0.9611760982811959,0.9254095214487932,-388.23901718804154,-745.904785512068,357.66576832402643
pred_Ridge,0.5186945435727377,0.6384776003128103,4.24270801611994,4.107467836192183,4.139882897952579,0.509090909090909,-6.029982946395874,0.3812182440678019,-5.168446801247599,False,-0.19607600580201434,2,53,0,54,0.9436897871695338,0.9254095214487931,-74.17973294018839,-98.26107025146484,24.081337311276457,0.9436897871695336,0.9254095214487932,-563.1021283046648,-745.904785512068,182.80265720740317
pred_Lasso,0.14645292131509713,0.19029009808019537,1.1888661011758634,1.177963704813459,1.168892080744518,0.4909090909090909,-6.252522529602048,0.36195951937398707,-5.421002847636897,False,0.8937571219198566,0,55,0,54,0.9254095214487931,0.9254095214487931,-98.26107025146484,-98.26107025146484,0.0,0.925409521448792,0.9254095214487932,-745.9047855120807,-745.904785512068,-1.2732925824820995e-11
