accion,modelo,training_time,train_emissions,inference_time,inference_emissions,num_particiones
Telefónica,Chronos2,0.0,0.0,41.962711811065674,0.0014311381818792,5
Telefónica,DeepAR,1919.8142476081848,0.0066821765437754,113.12712097167969,0.001630596453351,5
Telefónica,HistGradientBoostingRegressor,489.4240355491638,0.0017196436896714,1.8859858512878418,0.0008886268309317999,5
Telefónica,KNeighborsRegressor,68.94317173957825,0.0004668182454249817,1.6591124534606931,0.0008952199429392001,5
Telefónica,Lasso,91.01093792915344,0.0007158428285135,0.22241306304931618,0.0008773075444331,5
Telefónica,LinearRegression,59.329673767089844,0.0004051035966379017,0.2134289741516111,0.0008873143634394,5
Telefónica,PatchTST,1231.9365406036377,0.0040735214269539,143.47698950767517,0.0017255796052476,5
Telefónica,RandomForestRegressor,1310.2657809257507,0.0034711493586815,3.298102378845215,0.000885012722915,5
Telefónica,Ridge,64.31957125663757,0.00049820563987013,0.2167310714721677,0.0008802139119799,5
Telefónica,TemporalFusionTransformer,3451.0730328559875,0.0116104515357632,220.3119604587555,0.0019863163026161,5
