Modelo,MAE,RMSE,MAPE,SMAPE,WAPE,CAMBIO,SUM PNL,PROFIT FACTOR,SHARPE,R2,PATRIMONIO_RATIO_ESTRATEGIA,PATRIMONIO_RATIO_HOLD,DIFF_ESTRATEGIA,DIFF_HOLD,DIFF_STRATEGY - DIFF_HOLD,PATRIMONIO_RATIO_ESTRATEGIA2,PATRIMONIO_RATIO_HOLD2,DIFF_ESTRATEGIA2,DIFF_HOLD2,DIFF_STRATEGY - DIFF_HOLD 2,CM_TN,CM_FP,CM_FN,CM_TP
pred_TemporalFusionTransformer,0.06736152839065486,0.0832310908695045,1.892515310773313,1.914642839256618,1.8867692914676883,0.47886230621976134,-1.3463261361598966,0.4795832699053972,-4.1734523067037035,0.5912412121034631,1.0294072979924287,1.1137620370628483,11.488581437612362,35.4525184631348,-23.963937025522437,1.0294072979924287,1.1137620370628483,294.0729799242883,1137.6203706284825,-843.5473907041942,160,89,188,99
pred_PatchTST,0.11442112484386728,0.12911850445504094,3.4510132180876534,3.539690336509893,3.462093270188175,0.48616932998567225,-1.1864957850933078,0.5689232208672339,-3.420422583621323,-0.05086103678348848,1.0577730621372914,1.1137620370628483,22.713460517688493,35.4525184631348,-12.739057945446309,1.0577730621372912,1.1137620370628483,577.7306213729113,1137.6203706284825,-559.8897492555712,163,86,187,100
pred_DeepAR,0.12507329599062547,0.14264867055159208,3.1263049582294196,3.1794868664362745,3.134492720708781,0.49721310102944327,-1.5236375173091887,0.5284713787576127,-3.784762154517459,0.19559271379349583,1.083055376901903,1.1137620370628483,25.82823401213301,35.4525184631348,-9.62428445100179,1.083055376901903,1.1137620370628483,830.5537690190307,1137.6203706284825,-307.06660160945177,149,100,167,120
pred_Chronos2,0.03967649164066488,0.0527945934964284,1.036259608547897,1.0365962136575235,1.0292084871403069,0.4992323676907403,-0.36750357637405406,0.6612163121963994,-2.916459456990805,0.8563948320994397,1.089719426588146,1.1137620370628483,30.301271720014746,35.4525184631348,-5.151246743120055,1.0897194265881467,1.1137620370628483,897.1942658814648,1137.6203706284825,-240.4261047470176,90,159,107,180
pred_KNeighborsRegressor,0.30980591046683476,0.3448120634732691,8.064593362222425,8.406826319670824,8.112367780826512,0.48052941891405404,-1.7681652919292454,0.45918515940029714,-4.42046103146871,-7.324770218981224,1.0549492248743564,1.1137620370628483,21.272715400785614,35.4525184631348,-14.179803062349185,1.0549492248743566,1.1137620370628483,549.4922487435658,1137.6203706284825,-588.1281218849166,206,43,233,54
pred_HistGradientBoostingRegressor,0.16628536300732805,0.19808766852641926,4.018971888720698,4.061005846678068,4.062736864468016,0.475040259406203,-1.679617335414887,0.44511834250236165,-4.592639503149232,-0.4517237879518275,1.0401260419081875,1.1137620370628483,15.40430797706333,35.4525184631348,-20.04821048607147,1.0401260419081877,1.1137620370628483,401.2604190818787,1137.6203706284825,-736.3599515466037,144,105,174,113
pred_RandomForestRegressor,0.2736870675706672,0.3157716905208071,8.40233566627212,7.697838009647098,8.4711955304324,0.507849364490023,-1.7114887218475345,0.45901898542602904,-4.61521065912558,-6.066153717926866,1.057588367653786,1.1137620370628483,17.3386200177585,35.4525184631348,-18.1138984453763,1.0575883676537865,1.1137620370628483,575.8836765378637,1137.6203706284825,-561.7366940906188,155,94,167,120
pred_LinearRegression,0.4266324246656469,0.4870128000371349,11.241020545964364,12.231768913798522,11.374847837967744,0.4751082432545178,-1.956673707723618,0.4268971464402099,-4.707034156865043,-8.528843710007767,1.0275992291124338,1.1137620370628483,10.675845947803083,35.4525184631348,-24.776672515331718,1.0275992291124336,1.1137620370628483,275.9922911243364,1137.6203706284825,-861.6280795041461,229,20,259,28
pred_Ridge,0.20358311341192126,0.22766156129860327,5.358925546909484,5.5277442757443875,5.366690894955097,0.4936632552048826,-1.6188696239709857,0.48749438262122047,-4.04201127285668,-3.624333255563063,1.0750885991833388,1.1137620370628483,25.64602435843318,35.4525184631348,-9.806494104701619,1.0750885991833388,1.1137620370628483,750.8859918333877,1137.6203706284825,-386.73437879509476,198,51,218,69
pred_Lasso,0.04214135918194426,0.05414074486213596,1.0923194739218698,1.0939861038292045,1.0873997977815497,0.5046214524564864,-0.7061662141323077,0.6760530873850304,-2.6154330672909802,0.852197727533536,1.1340946167070673,1.1137620370628483,40.16855286076393,35.4525184631348,4.71603439762913,1.1340946167070676,1.1137620370628483,1340.9461670706762,1137.6203706284825,203.32579644219368,189,60,203,84
