Modelo,MAE,RMSE,MAPE,SMAPE,WAPE,CAMBIO,SUM PNL,PROFIT FACTOR,SHARPE,ES_RENTABLE,R2,CM_TN,CM_FP,CM_FN,CM_TP,PATRIMONIO_RATIO_ESTRATEGIA,PATRIMONIO_RATIO_HOLD,DIFF_ESTRATEGIA,DIFF_HOLD,DIFF_STRATEGY - DIFF_HOLD,PATRIMONIO_RATIO_ESTRATEGIA2,PATRIMONIO_RATIO_HOLD2,DIFF_ESTRATEGIA2,DIFF_HOLD2,DIFF_STRATEGY - DIFF_HOLD 2
pred_TemporalFusionTransformer,0.06803141641830904,0.07999517223897176,2.591596072568031,2.561183964018716,2.5407274738425674,0.44954128440366975,-0.8345498870611191,0.6798847982171146,-2.21132582318817,False,0.9148285697097525,14,40,19,35,1.2059053579765238,1.2557545003043662,52.05682386183378,64.65964317321777,-12.602819311383996,1.2059053579765235,1.255754500304366,2059.0535797652356,2557.5450030436605,-498.4914232784249
pred_PatchTST,0.06157208017727385,0.0763040321187456,2.328573746045841,2.3301306762039604,2.2994946153426765,0.47706422018348627,-1.1345531370639794,0.6367488686567325,-2.5766129673350027,False,0.9225071986945763,11,43,13,41,1.1259548167696216,1.2557545003043662,31.84379355428581,64.65964317321777,-32.81584961893196,1.1259548167696227,1.255754500304366,1259.5481676962263,2557.5450030436605,-1297.9968353474342
pred_DeepAR,0.1658834142648715,0.19559786131573167,6.339829460752308,6.108533874682162,6.195145864464758,0.5045871559633027,-1.0237003870010382,0.661729962836216,-2.350829365774674,False,0.49079273817036706,10,44,9,45,1.1645609385451483,1.2557545003043662,41.60416162341704,64.65964317321777,-23.05548154980073,1.1645609385451472,1.255754500304366,1645.609385451471,2557.5450030436605,-911.9356175921894
pred_Chronos2,0.0439357070737352,0.05587611337125743,1.6655206241304146,1.6679776692151551,1.6408398343283068,0.5321100917431193,-0.3352052329778662,0.7692509282043848,-1.467725259073548,False,0.9584454326946006,22,32,18,36,1.1848866393766786,1.2557545003043662,46.742888650500674,64.65964317321777,-17.9167545227171,1.184886639376678,1.255754500304366,1848.8663937667789,2557.5450030436605,-708.6786092768816
pred_KNeighborsRegressor,0.26077538287198104,0.30367806379289913,9.59825167097637,9.86951008210476,9.739017863316816,0.5045871559633027,-1.634434257745743,0.5162643221332242,-3.6697609671953173,False,-0.22742009259114337,37,17,36,18,1.051790238638855,1.2557545003043662,13.09356568998362,64.65964317321777,-51.56607748323415,1.0517902386388551,1.255754500304366,517.9023863885504,2557.5450030436605,-2039.64261665511
pred_HistGradientBoostingRegressor,0.17483159582874505,0.21083861767873874,6.390834385890133,6.547364538908759,6.529328098750072,0.5229357798165137,-1.4470080610513698,0.5505425020091081,-3.3221120469907244,False,0.4083474983356107,43,11,40,14,1.0966220936615056,1.2557545003043662,24.427918536593324,64.65964317321777,-40.23172463662445,1.0966220936615059,1.255754500304366,966.2209366150582,2557.5450030436605,-1591.3240664286022
pred_RandomForestRegressor,0.14663791330654694,0.17593088450451408,5.541727131748928,5.56161218142543,5.476395974972246,0.5321100917431193,-0.8765575854778285,0.7022211578365818,-1.9971002972466505,False,0.5880442613354055,31,23,27,27,1.2082657784822288,1.2557545003043662,52.65358343969456,64.65964317321777,-12.006059733523216,1.2082657784822293,1.255754500304366,2082.6577848222933,2557.5450030436605,-474.8872182213672
pred_LinearRegression,0.5975766770089548,0.6938275509254134,21.441536007343853,24.645856805151244,22.317328683393228,0.48623853211009177,-2.373526538133622,0.3666332445572876,-5.437803950664991,False,-5.407217501556404,41,13,42,12,0.9140364254430706,1.2557545003043662,-21.73324047135239,64.65964317321777,-86.39288364457016,0.914036425443071,1.255754500304366,-859.6357455692905,2557.5450030436605,-3417.180748612951
pred_Ridge,0.22599231811167209,0.2840285378147635,8.280042044723592,8.531201938247133,8.439996133156598,0.5045871559633027,-1.7782566471099852,0.47833223265001384,-4.083079129527671,False,-0.07371826486757871,38,16,37,17,1.0289800498604051,1.2557545003043662,7.326712456226005,64.65964317321777,-57.33293071699177,1.0289800498604058,1.255754500304366,289.8004986040578,2557.5450030436605,-2267.7445044396027
pred_Lasso,0.042257701630024076,0.05375878755283853,1.5996038552631646,1.602783739046831,1.5781723968920511,0.5779816513761468,0.1905524924993528,1.2006995467638022,0.9928638595640606,True,0.9615350373195608,32,22,23,31,1.2967835865501738,1.2557545003043662,75.03258313407838,64.65964317321777,10.372939960860606,1.2967835865501725,1.255754500304366,2967.8358655017237,2557.5450030436605,410.2908624580632
