accion,modelo,training_time,train_emissions,inference_time,inference_emissions,num_particiones
Acerinox,Chronos2,0.0,0.0,38.86989235877991,0.0014217697509467,5
Acerinox,DeepAR,1900.5465457439423,0.0065909194148479,105.62028765678406,0.0016125211102825,5
Acerinox,HistGradientBoostingRegressor,504.7165024280548,0.0016611959783975,1.7097611427307127,0.0008881959889436,5
Acerinox,KNeighborsRegressor,63.67284655570984,0.0005096124998251263,1.992345094680786,0.0008932897846459,5
Acerinox,Lasso,75.54152607917786,0.0005699420055635408,0.2313487529754636,0.0008849917668947,5
Acerinox,LinearRegression,56.5288667678833,0.000405801139902025,0.2234780788421628,0.0008800489371385001,5
Acerinox,PatchTST,1408.9492101669312,0.0046647726547181,171.47142338752747,0.0018320104952760999,5
Acerinox,RandomForestRegressor,1111.0351011753082,0.0030504858825543,3.4251506328582764,0.00088995839215,5
Acerinox,Ridge,60.834415912628174,0.0004541905113829903,0.226025581359863,0.0008905196867863,5
Acerinox,TemporalFusionTransformer,3265.3335053920746,0.011042715145857,191.6695294380188,0.001902052229696,5
