accion,modelo,training_time,train_emissions,inference_time,inference_emissions,num_particiones
Colonial,Chronos2,0.0,0.0,40.4481315612793,0.0014247492260785,5
Colonial,DeepAR,1901.5713515281677,0.006542987110922,133.17055702209473,0.0016993184849413,5
Colonial,HistGradientBoostingRegressor,582.7756533622742,0.0019033279818745,1.805396318435669,0.0008885427021268,5
Colonial,KNeighborsRegressor,69.06183791160583,0.0005120354687286483,1.5933110713958738,0.0008931126353443,5
Colonial,Lasso,83.21129322052002,0.0006021457806464001,0.2276337146759031,0.000889327583098,5
Colonial,LinearRegression,58.72859239578247,0.00038835769454780293,0.22089910507202132,0.0008849527673753001,5
Colonial,PatchTST,1322.485149860382,0.0043820592174745,174.09046077728271,0.0018354337415275,5
Colonial,RandomForestRegressor,1085.6409349441528,0.0029310403540691,3.3890066146850586,0.0008818092024889,5
Colonial,Ridge,64.98595476150513,0.000500142243759561,0.2217240333557126,0.0008767581593156,5
Colonial,TemporalFusionTransformer,3082.1162688732147,0.0103360563338681,186.8315281867981,0.0018775608501814,5
