Modelo,MAE,RMSE,MAPE,SMAPE,WAPE,CAMBIO,SUM PNL,PROFIT FACTOR,SHARPE,R2,PATRIMONIO_RATIO_ESTRATEGIA,PATRIMONIO_RATIO_HOLD,DIFF_ESTRATEGIA,DIFF_HOLD,DIFF_STRATEGY - DIFF_HOLD,PATRIMONIO_RATIO_ESTRATEGIA2,PATRIMONIO_RATIO_HOLD2,DIFF_ESTRATEGIA2,DIFF_HOLD2,DIFF_STRATEGY - DIFF_HOLD 2,CM_TN,CM_FP,CM_FN,CM_TP
pred_TemporalFusionTransformer,0.5906242628000523,0.7426011310095884,1.902800284216336,1.8962029816400006,1.892832089500597,0.5014175733568567,-12.002637390899674,0.5852982048199331,-2.9621388584237716,0.7605430981572285,1.1125504461307585,1.1586158704059701,359.99775742223903,520.2786254882812,-160.2808680660422,1.1125504461307585,1.1586158704059701,1125.5044613075856,1586.158704059702,-460.65424275211626,68,162,90,190
pred_PatchTST,0.626605590382421,0.7749381079217411,1.8281221881039484,1.8409497336947183,1.8352462810384425,0.5072239683192301,-13.855418941593168,0.5441245102654995,-3.549242666710762,0.8110488329446598,1.050421282417092,1.1586158704059701,155.50920172707248,520.2786254882812,-364.7694237612087,1.0504212824170924,1.1586158704059701,504.2128241709241,1586.158704059702,-1081.9458798887779,104,126,123,157
pred_DeepAR,1.0075869872251495,1.2293474236306685,2.835559039567515,2.862200696027428,2.8317552643820565,0.5171961644707544,-13.853836251449593,0.5977366806714373,-2.889826466083913,0.5416134552439023,1.1032373876356394,1.1586158704059701,262.1728222286919,520.2786254882812,-258.10580325958927,1.1032373876356396,1.1586158704059701,1032.3738763563965,1586.158704059702,-553.7848277033056,127,103,141,139
pred_Chronos2,0.4368622916734258,0.5634571796688247,1.3734745903971195,1.3740945889441842,1.3707868046994864,0.5060648421523913,-2.4090136979103027,0.9000830517548625,-1.4438764893770395,0.8591548638094574,1.1084060169896444,1.1586158704059701,327.43786773022214,520.2786254882812,-192.84075775805906,1.1084060169896444,1.1586158704059701,1084.060169896443,1586.158704059702,-502.09853416325893,92,138,112,168
pred_KNeighborsRegressor,2.795604624275221,3.20267372450355,8.582711677958153,9.011876431121246,8.70531836647331,0.4981701554461669,-16.680590858078002,0.5148178418371697,-3.6606057130496183,-2.737303507029189,1.0371958141962083,1.1586158704059701,138.37127830811315,520.2786254882812,-381.9073471801681,1.0371958141962083,1.1586158704059701,371.958141962083,1586.158704059702,-1214.200562097619,177,53,200,80
pred_HistGradientBoostingRegressor,2.193047944558583,2.549403251310635,6.420014248137996,6.853066257287705,6.541665031873386,0.47174847990077523,-17.39187189207077,0.46748132335856774,-4.147139762464612,-1.523146200240825,1.0119865315521934,1.1586158704059701,10.115551693390994,520.2786254882812,-510.16307379489024,1.0119865315521936,1.1586158704059701,119.86531552193628,1586.158704059702,-1466.2933885377656,154,76,191,89
pred_RandomForestRegressor,2.021953123947154,2.3742117819946373,5.679106684105326,6.06797013405914,5.817132124594791,0.47539243164953493,-18.300934990882865,0.4538611282376463,-4.286673606736264,-0.9817421749902626,1.0123902956089326,1.1586158704059701,34.32373295673506,520.2786254882812,-485.9548925315461,1.0123902956089328,1.1586158704059701,123.90295608932793,1586.158704059702,-1462.2557479703742,163,67,198,82
pred_LinearRegression,3.5033384108896,4.194832292621986,9.899466508853205,10.621522688335435,10.03222871982507,0.4832776207024856,-17.54817301101685,0.5046125733441194,-3.7583699268145843,-8.211763557941024,1.0397369060226023,1.1586158704059701,127.77387364184537,520.2786254882812,-392.50475184643585,1.0397369060226018,1.1586158704059701,397.3690602260187,1586.158704059702,-1188.7896438336834,185,45,216,64
pred_Ridge,2.6428134040894724,3.158585751830092,7.646910283797487,7.917738968591043,7.7008743726797375,0.48891024876647016,-17.288136370944976,0.5090345719465906,-3.713748888100639,-3.4595533001866428,1.044783641135894,1.1586158704059701,148.79710771823193,520.2786254882812,-371.4815177700492,1.0447836411358942,1.1586158704059701,447.83641135894214,1586.158704059702,-1138.3222927007598,164,66,192,88
pred_Lasso,0.47432839732610466,0.6054798644951901,1.4860320073174471,1.4913148917852752,1.490217033499327,0.4857375783137341,-12.450264111900335,0.5501031266571412,-3.3436340586322046,0.8389910565257649,1.0764615903199917,1.1586158704059701,247.46196907950048,520.2786254882812,-272.8166564087807,1.0764615903199914,1.1586158704059701,764.6159031999148,1586.158704059702,-821.5428008597871,140,90,170,110
