Modelo,MAE,RMSE,MAPE,SMAPE,WAPE,CAMBIO,SUM PNL,PROFIT FACTOR,SHARPE,ES_RENTABLE,R2,CM_TN,CM_FP,CM_FN,CM_TP,PATRIMONIO_RATIO_ESTRATEGIA,PATRIMONIO_RATIO_HOLD,DIFF_ESTRATEGIA,DIFF_HOLD,DIFF_STRATEGY - DIFF_HOLD,PATRIMONIO_RATIO_ESTRATEGIA2,PATRIMONIO_RATIO_HOLD2,DIFF_ESTRATEGIA2,DIFF_HOLD2,DIFF_STRATEGY - DIFF_HOLD 2
pred_TemporalFusionTransformer,0.49684843118671523,0.6541179997342471,2.2629322439892725,2.2887263175822246,2.3347010487454756,0.41346153846153844,-14.838738789558414,0.32812550584416567,-5.614608095207691,False,0.9376861429341606,27,26,34,16,1.0602350604278314,1.4622177839073136,111.95313873297073,859.0799331665039,-747.1267944335332,1.060235060427831,1.4622177839073138,602.3506042783101,4622.177839073138,-4019.8272347948277
pred_PatchTST,0.338167789352693,0.453224906213696,1.5430262490081532,1.555898036144238,1.5890574326015534,0.4423076923076923,-9.87621181392671,0.4047545477570281,-4.72455451146824,False,0.9700842449005597,28,25,32,18,1.1803277206098475,1.4622177839073136,335.1578661902813,859.0799331665039,-523.9220669762226,1.1803277206098475,1.4622177839073138,1803.2772060984753,4622.177839073138,-2818.9006329746626
pred_DeepAR,0.7625888392391399,0.9105286014427435,3.436291628932575,3.5163299424016485,3.583420719434929,0.5192307692307693,-15.334733744621278,0.3457512177759888,-5.071801959497093,False,0.8792576516050143,53,0,49,1,1.0629126253770411,1.4622177839073136,116.929672301565,859.0799331665039,-742.1502608649389,1.0629126253770407,1.4622177839073138,629.126253770406,4622.177839073138,-3993.051585302732
pred_Chronos2,0.2870296521257149,0.40282901944541577,1.3396042560926498,1.3485562340435073,1.3487582686703137,0.46153846153846156,-4.976353641510014,0.3953057859592826,-5.209136604756761,False,0.9763672678842014,25,28,27,23,1.269165004298409,1.4622177839073136,500.2712183610124,859.0799331665039,-358.8087148054915,1.2691650042984093,1.4622177839073138,2691.6500429840926,4622.177839073138,-1930.5277960890453
pred_KNeighborsRegressor,3.466342527047787,4.460825210608853,14.973132128402458,16.94230335477603,16.288415189074463,0.5,-17.511790027618403,0.29500258599232865,-5.778767297803183,False,-1.8980297990438637,51,2,49,1,1.0108787870740654,1.4622177839073136,20.219359786456835,859.0799331665039,-838.8605733800471,1.010878787074066,1.4622177839073138,108.78787074065986,4622.177839073138,-4513.389968332478
pred_HistGradientBoostingRegressor,3.4556723126855715,4.367820491145396,14.997244564504697,16.87692731869265,16.238275631217146,0.5,-16.875338178634642,0.3064059688495971,-5.600515171579475,False,-1.778446230417304,51,2,49,1,1.0202843525198826,1.4622177839073136,37.70058360757662,859.0799331665039,-821.3793495589273,1.020284352519882,1.4622177839073138,202.8435251988194,4622.177839073138,-4419.3343138743185
pred_RandomForestRegressor,3.273073612839135,4.190652571950079,14.156189251237253,15.871349167034909,15.38024056605091,0.5096153846153846,-17.00256215763092,0.3011769303842973,-5.672601203838153,False,-1.5576183996365809,51,2,48,2,1.0340061275844872,1.4622177839073136,63.203932928705626,859.0799331665039,-795.8760002377983,1.0340061275844867,1.4622177839073138,340.06127584486785,4622.177839073138,-4282.11656322827
pred_LinearRegression,5.421606544620558,6.771289541700399,23.603049494503384,28.5905547795637,25.476241225876283,0.5192307692307693,-15.981566170692442,0.33646584276081515,-5.2185123157129665,False,-5.6775200877543694,53,0,49,1,1.0629126253770411,1.4622177839073136,116.929672301565,859.0799331665039,-742.1502608649389,1.0629126253770407,1.4622177839073138,629.126253770406,4622.177839073138,-3993.051585302732
pred_Ridge,4.264003181524408,5.3424749813981,18.54064773208193,21.478088727519086,20.036639093297115,0.5192307692307693,-15.981566170692442,0.33646584276081515,-5.2185123157129665,False,-3.1567837139523443,53,0,49,1,1.0629126253770411,1.4622177839073136,116.929672301565,859.0799331665039,-742.1502608649389,1.0629126253770407,1.4622177839073138,629.126253770406,4622.177839073138,-3993.051585302732
pred_Lasso,0.41035458942879216,0.55898310467942,1.8365979476242758,1.863878788071226,1.9282646983681098,0.5192307692307693,-16.42229749011993,0.2749684369624871,-6.0794259003143765,False,0.954493881152711,53,0,49,1,1.0629126253770411,1.4622177839073136,116.929672301565,859.0799331665039,-742.1502608649389,1.0629126253770407,1.4622177839073138,629.126253770406,4622.177839073138,-3993.051585302732
